Recorder Data Information,Test Reference Number,22_02_21_ETC_TB10_5,Source Frequency,10 Hz,
,Recorder Name,Legislative_Recorder,Destination Frequency,10 Hz,

Sr No,Rec.Index,TimeStamp,ESpeedDemand,SPEED,EngineSpeed,GearSet,RT_GEAR_Fdbk,Clutch_Demand,ETorqueDemand,TORQUE,TorqueDemand,ThrottleDemand,THROTTLESET,THROTTLEFB,CATS_Humidity,CATS_Press,CATS_Temp,T_Oil,POWER obs,Fuel_Flow,FUEL_DENSITY,RT_StepMode,OBD_ENGINERPM,OBD_KMPH,OBD_Abs_Baro_Press,OBD_AbsoluteLoadValue,OBD_AirFlowRate,OBD_Amb_Air_Temp,OBD_AmbientAirTemp,OBD_Cal_Load,OBD_CatalystTemp1,OBD_CatalystTemp2,OBD_Cmd_Evp_Purge,OBD_CommandEGR,OBD_Ctrl_Mode_Voltage,OBD_Dist_Aftr_DTC_Cleared,OBD_EGR_ERROR,OBD_Eng_AirIntak_Temp,OBD_Eng_Cool_Temp,OBD_FA_Smoke,OBD_FuelSystem_Status,OBD_Intak_Manfol_Abs_Press,OBD_KM_MIL_ON,OBD_LTFT_Bank_1,OBD_MIL_STATUS,OBD_No_Of_Warmups,OBD_O2SensorCnt_B2,OBD_OxygenSensor1,OBD_RelativeTrtlPosition,OBD_SecondaryAirStatus,OBD_Standard,OBD_STFT_Bank_1,OBD_Throttle_Position,OBD_Tim_Aftr_DTC_Cleared,OBD_Tim_Aftr_MIL_ON,OBD_TimeSinceEngineStart,OBD_Timing_Advance,Gear_FB_ohm,Current_Gear,STEPMODE,RT_ProgStepIndex,CURSTEPINDEX,
Count= 4729,,,RPM,RPM,RPM,--,--,--,Nm,Nm,Nm,%,%,%,%,hPa,°C,°C,kW,Kg/hr,Kg/m³,--,RPM,km/h,kPa,%,g/hr,°C,°C,Nm,°C,°C,%,%,--,km,%,°C,°C,--,--,kPa,km,%,--,--,--,--,%,°,--,%,%,min,min,sec,°,--,--,--,--,--,
2147,2147,22/02/2021 21:34:43:300,1507,1452,4672,5,4,25,24.1,-1.17,0.00,0.00,25,4.34,63,910.3,23.23,50.970,-0.18,0.00,0.000,5,3990,0,#####,#####,#####,0.00,#####,16.88,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,45.000,7972.0,-16,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,12.00,88888,4,5,215,216,
2148,2148,22/02/2021 21:34:43:400,1517,1480,4672,5,4,25,24.9,-2.77,0.00,0.00,25,6.43,63,910.3,23.23,50.970,-0.43,0.00,0.000,5,3990,0,#####,#####,#####,0.00,#####,16.88,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,45.000,7972.0,-16,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,12.00,88888,4,5,216,216,
2149,2149,22/02/2021 21:34:43:500,1525,1503,4672,5,4,25,24.9,-4.17,0.00,0.00,25,8.58,63,910.3,23.23,50.970,-0.66,0.00,0.000,5,4124,0,#####,#####,#####,0.00,#####,23.94,#####,#####,#####,#####,15,#####,#####,41.000,87.00,0.00,4,44.000,7972.0,-16,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,12.50,88888,4,5,216,216,
2150,2150,22/02/2021 21:34:43:600,1532,1516,4672,5,4,25,25.0,-5.21,0.00,0.00,25,10.78,63,910.3,23.23,51.010,-0.83,0.00,0.000,5,4124,0,#####,#####,#####,0.00,#####,23.94,#####,#####,#####,#####,15,#####,#####,41.000,87.00,0.00,4,44.000,7972.0,-16,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,12.50,88888,4,5,216,216,
2151,2151,22/02/2021 21:34:43:700,1540,1526,4107,5,5,25,25.0,-5.31,0.00,0.00,25,12.96,63,910.3,23.23,51.020,-0.85,0.00,0.000,5,4170,0,#####,#####,#####,0.00,#####,34.54,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,61.000,7972.0,-16,1,#####,1,#####,4,0.00,31.00,0,14,#####,0.00,#####,42.50,88888,5,5,216,216,
2152,2152,22/02/2021 21:34:43:800,1548,1537,4107,5,5,25,25.1,-4.23,0.00,0.00,25,15.02,63,910.3,23.23,51.020,-0.68,0.00,0.000,5,4170,0,#####,#####,#####,0.00,#####,34.54,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,61.000,7972.0,-16,1,#####,1,#####,4,0.00,31.00,0,14,#####,0.00,#####,42.50,88888,5,5,216,216,
2153,2153,22/02/2021 21:34:43:900,1556,1547,4107,5,5,25,25.1,-1.25,0.00,0.00,25,16.76,63,910.3,23.23,51.000,-0.20,0.00,0.000,5,4160,0,#####,#####,#####,0.00,#####,42.39,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,69.000,7972.0,-7,1,#####,1,#####,7,0.00,31.00,0,18,#####,0.00,#####,42.00,88888,5,5,216,216,
2154,2154,22/02/2021 21:34:44:00,1564,1554,4107,5,5,25,25.2,1.76,0.00,0.00,25,18.30,63,910.3,23.23,51.000,0.29,0.00,0.000,5,4160,0,#####,#####,#####,0.00,#####,42.39,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,69.000,7972.0,-7,1,#####,1,#####,7,0.00,31.00,0,18,#####,0.00,#####,42.00,88888,5,5,216,216,
2155,2155,22/02/2021 21:34:44:100,1572,1561,4107,5,5,25,25.2,4.41,0.00,0.00,25,19.71,63,910.3,23.23,50.980,0.72,0.00,0.000,5,4160,0,#####,#####,#####,0.00,#####,48.67,#####,#####,#####,#####,14,#####,#####,42.000,87.00,0.00,4,77.000,7972.0,-3,1,#####,1,#####,11,0.00,31.00,0,22,#####,0.00,#####,42.50,88888,5,5,216,216,
2156,2156,22/02/2021 21:34:44:200,1580,1569,4277,5,5,25,25.3,6.03,0.00,0.00,25,21.01,63,910.3,23.23,50.980,0.99,0.00,0.000,5,4160,0,#####,#####,#####,0.00,#####,48.67,#####,#####,#####,#####,14,#####,#####,42.000,87.00,0.00,4,77.000,7972.0,-3,1,#####,1,#####,11,0.00,31.00,0,22,#####,0.00,#####,42.50,88888,5,5,216,216,
2157,2157,22/02/2021 21:34:44:300,1588,1576,4277,5,5,25,25.4,7.57,0.00,0.00,0,22.22,63,910.3,23.24,51.000,1.25,0.00,0.000,5,4260,0,#####,#####,#####,0.00,#####,55.34,#####,#####,#####,#####,15,#####,#####,42.000,87.00,0.00,4,81.000,7972.0,-2,1,#####,1,#####,15,0.00,31.00,0,25,#####,0.00,#####,36.50,88888,5,5,216,217,
2158,2158,22/02/2021 21:34:44:400,1581,1584,4277,5,5,0,23.0,9.39,0.00,0.00,0,23.02,63,910.3,23.24,51.000,1.56,0.00,0.000,5,4260,0,#####,#####,#####,0.00,#####,55.34,#####,#####,#####,#####,15,#####,#####,42.000,87.00,0.00,4,81.000,7972.0,-2,1,#####,1,#####,15,0.00,31.00,0,25,#####,0.00,#####,36.50,88888,5,5,217,217,
2159,2159,22/02/2021 21:34:44:500,1574,1587,4277,5,5,0,20.5,11.54,0.00,0.00,0,23.46,63,910.3,23.24,51.000,1.92,0.00,0.000,5,4329,0,#####,#####,#####,0.00,#####,59.66,#####,#####,#####,#####,14,#####,#####,42.000,87.00,0.00,4,83.000,7972.0,-2,1,#####,1,#####,18,0.00,31.00,-1,28,#####,0.00,#####,30.50,88888,5,5,217,217,
2160,2160,22/02/2021 21:34:44:600,1566,1582,4277,5,5,0,17.9,13.32,0.00,0.00,0,23.59,63,910.3,23.24,51.040,2.21,0.00,0.000,5,4329,0,#####,#####,#####,0.00,#####,59.66,#####,#####,#####,#####,14,#####,#####,42.000,87.00,0.00,4,83.000,7972.0,-2,1,#####,1,#####,18,0.00,31.00,-1,28,#####,0.00,#####,30.50,88888,5,5,217,217,
2161,2161,22/02/2021 21:34:44:700,1559,1575,4303,5,5,0,15.4,14.52,0.00,0.00,0,23.48,63,910.3,23.24,51.080,2.39,0.00,0.000,5,4288,0,#####,#####,#####,0.00,#####,62.80,#####,#####,#####,#####,15,#####,#####,42.000,87.00,0.00,2,84.000,7972.0,-2,1,#####,1,#####,20,0.00,31.00,2,30,#####,0.00,#####,28.50,88888,5,5,217,217,
2162,2162,22/02/2021 21:34:44:800,1552,1567,4303,5,5,0,12.8,15.76,0.00,0.00,0,23.09,63,910.3,23.24,51.080,2.59,0.00,0.000,5,4288,0,#####,#####,#####,0.00,#####,62.80,#####,#####,#####,#####,15,#####,#####,42.000,87.00,0.00,2,84.000,7972.0,-2,1,#####,1,#####,20,0.00,31.00,2,30,#####,0.00,#####,28.50,88888,4,5,217,217,
2163,2163,22/02/2021 21:34:44:900,1545,1559,4303,5,5,0,10.2,17.11,0.00,0.00,0,22.43,63,910.3,23.24,51.090,2.79,0.00,0.000,5,4246,0,#####,#####,#####,0.00,#####,64.76,#####,#####,#####,#####,14,#####,#####,42.000,87.00,0.00,2,84.000,7972.0,-2,1,#####,1,#####,20,0.00,31.00,0,30,#####,0.00,#####,26.00,88888,4,5,217,217,
2164,2164,22/02/2021 21:34:45:00,1537,1552,4303,5,5,0,7.7,17.97,0.00,0.00,0,21.54,63,910.3,23.24,51.090,2.92,0.00,0.000,5,4246,0,#####,#####,#####,0.00,#####,64.76,#####,#####,#####,#####,14,#####,#####,42.000,87.00,0.00,2,84.000,7972.0,-2,1,#####,1,#####,20,0.00,31.00,0,30,#####,0.00,#####,26.00,88888,4,5,217,217,
2165,2165,22/02/2021 21:34:45:100,1530,1544,4303,5,5,0,5.1,18.50,0.00,0.00,0,20.44,63,910.3,23.24,51.090,2.99,0.00,0.000,5,4195,0,#####,#####,#####,0.00,#####,65.55,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,84.000,7972.0,-1,1,#####,1,#####,21,0.00,31.00,3,31,#####,0.00,#####,27.00,88888,4,5,217,217,
2166,2166,22/02/2021 21:34:45:200,1523,1536,4212,5,5,0,2.6,18.99,0.00,0.00,0,19.13,63,910.3,23.24,51.080,3.05,0.00,0.000,5,4195,0,#####,#####,#####,0.00,#####,65.55,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,84.000,7972.0,-1,1,#####,1,#####,21,0.00,31.00,3,31,#####,0.00,#####,27.00,88888,4,5,217,217,
2167,2167,22/02/2021 21:34:45:300,1516,1529,4212,5,5,0,0.0,19.43,0.00,0.00,0,17.60,63,910.3,23.24,51.090,3.11,0.00,0.000,5,4163,0,#####,#####,#####,0.00,#####,62.02,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,83.000,7972.0,-2,1,#####,1,#####,20,0.00,31.00,2,30,#####,0.00,#####,29.00,88888,4,5,217,218,
2168,2168,22/02/2021 21:34:45:400,1509,1521,4212,5,5,0,0.0,19.46,0.00,0.00,0,16.21,63,910.3,23.24,51.090,3.10,0.00,0.000,5,4163,0,#####,#####,#####,0.00,#####,62.02,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,83.000,7972.0,-2,1,#####,1,#####,20,0.00,31.00,2,30,#####,0.00,#####,29.00,88888,4,5,218,218,
2169,2169,22/02/2021 21:34:45:500,1502,1514,4212,5,5,0,0.0,19.22,0.00,0.00,0,14.84,63,910.3,23.24,51.090,3.05,0.00,0.000,5,4120,0,#####,#####,#####,0.00,#####,58.48,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,82.000,7972.0,-2,1,#####,1,#####,18,0.00,31.00,5,28,#####,0.00,#####,33.50,88888,4,5,218,218,
2170,2170,22/02/2021 21:34:45:600,1495,1506,4212,5,5,0,0.0,18.77,0.00,0.00,0,13.52,63,910.3,23.24,51.060,2.96,0.00,0.000,5,4120,0,#####,#####,#####,0.00,#####,58.48,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,82.000,7972.0,-2,1,#####,1,#####,18,0.00,31.00,5,28,#####,0.00,#####,33.50,88888,4,5,218,218,
2171,2171,22/02/2021 21:34:45:700,1488,1499,4212,5,5,0,0.0,18.05,0.00,0.00,0,12.26,63,910.3,23.24,51.060,2.83,0.00,0.000,5,4079,0,#####,#####,#####,0.00,#####,52.60,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,80.000,7972.0,-2,1,#####,1,#####,15,0.00,31.00,1,25,#####,0.00,#####,37.50,88888,4,5,218,218,
2172,2172,22/02/2021 21:34:45:800,1481,1492,4108,5,5,0,0.0,17.19,0.00,0.00,0,11.07,63,910.3,23.24,51.050,2.69,0.00,0.000,5,4079,0,#####,#####,#####,0.00,#####,52.60,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,80.000,7972.0,-2,1,#####,1,#####,15,0.00,31.00,1,25,#####,0.00,#####,37.50,88888,4,5,218,218,
2173,2173,22/02/2021 21:34:45:900,1474,1484,4108,5,5,0,0.0,16.47,0.00,0.00,0,9.92,63,910.3,23.24,51.050,2.56,0.00,0.000,5,4037,0,#####,#####,#####,0.00,#####,47.10,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,78.000,7972.0,-3,1,#####,1,#####,12,0.00,31.00,5,22,#####,0.00,#####,42.50,88888,4,5,218,218,
2174,2174,22/02/2021 21:34:46:00,1467,1477,4108,5,5,0,0.0,15.51,0.00,0.00,0,8.85,63,910.3,23.24,51.050,2.40,0.00,0.000,5,4037,0,#####,#####,#####,0.00,#####,47.10,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,78.000,7972.0,-3,1,#####,1,#####,12,0.00,31.00,5,22,#####,0.00,#####,42.50,88888,4,5,218,218,
2175,2175,22/02/2021 21:34:46:100,1460,1471,4108,5,5,0,0.0,14.37,0.00,0.00,0,7.87,63,910.3,23.24,51.050,2.21,0.00,0.000,5,4004,0,#####,#####,#####,0.00,#####,43.57,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,76.000,7972.0,-4,1,#####,1,#####,12,0.00,31.00,3,20,#####,0.00,#####,42.50,88888,4,5,218,218,
2176,2176,22/02/2021 21:34:46:200,1453,1463,4108,5,5,0,0.0,13.39,0.00,0.00,0,6.96,63,910.3,23.24,51.080,2.05,0.00,0.000,5,4004,0,#####,#####,#####,0.00,#####,43.57,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,76.000,7972.0,-4,1,#####,1,#####,12,0.00,31.00,3,20,#####,0.00,#####,42.50,88888,4,5,218,218,
2177,2177,22/02/2021 21:34:46:300,1447,1456,4006,5,5,6,0.0,12.57,0.00,0.00,0,6.14,63,910.3,23.24,51.110,1.92,0.00,0.000,4,3966,0,#####,#####,#####,0.00,#####,39.25,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,74.000,7972.0,-5,1,#####,1,#####,10,0.00,31.00,6,18,#####,0.00,#####,42.00,88888,4,5,218,219,
2178,2178,22/02/2021 21:34:46:399,1448,1450,4006,5,5,0,0.0,11.54,0.00,0.00,0,0.00,63,910.3,23.24,51.110,1.75,0.00,0.000,4,3966,0,#####,#####,#####,0.00,#####,39.25,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,74.000,7972.0,-5,1,#####,1,#####,10,0.00,31.00,6,18,#####,0.00,#####,42.00,88888,4,5,219,219,
2179,2179,22/02/2021 21:34:46:499,1448,1445,4006,5,5,0,0.0,10.20,0.00,0.00,0,0.00,63,910.3,23.24,51.110,1.54,0.00,0.000,4,3935,0,#####,#####,#####,0.00,#####,36.50,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,69.000,7972.0,-5,1,#####,1,#####,6,0.00,31.00,9,16,#####,0.00,#####,43.50,88888,4,5,219,219,
2180,2180,22/02/2021 21:34:46:599,1448,1443,4006,5,5,0,0.0,7.53,0.00,0.00,0,0.00,63,910.3,23.24,51.170,1.14,0.00,0.000,4,3935,0,#####,#####,#####,0.00,#####,36.50,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,69.000,7972.0,-5,1,#####,1,#####,6,0.00,31.00,9,16,#####,0.00,#####,43.50,88888,4,5,219,219,
2181,2181,22/02/2021 21:34:46:699,1448,1443,4006,5,5,0,0.0,5.96,0.00,0.00,0,0.00,63,910.3,23.24,51.170,0.90,0.00,0.000,4,4147,0,#####,#####,#####,0.00,#####,22.77,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,51.000,7972.0,-11,1,#####,1,#####,1,0.00,31.00,0,11,#####,0.00,#####,33.00,88888,4,5,219,219,
2182,2182,22/02/2021 21:34:46:799,1448,1444,3998,5,5,0,0.0,4.70,0.00,0.00,0,0.00,63,910.3,23.24,51.210,0.71,0.00,0.000,4,4147,0,#####,#####,#####,0.00,#####,22.77,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,51.000,7972.0,-11,1,#####,1,#####,1,0.00,31.00,0,11,#####,0.00,#####,33.00,88888,4,5,219,219,
2183,2183,22/02/2021 21:34:46:899,1448,1445,3998,5,5,0,0.0,3.44,0.00,0.00,0,0.00,63,910.3,23.24,51.210,0.52,0.00,0.000,4,3546,0,#####,#####,#####,0.00,#####,19.23,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,49.000,7972.0,-16,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,6.00,88888,4,5,219,219,
2184,2184,22/02/2021 21:34:46:999,1448,1441,3998,5,5,0,0.0,-0.19,0.00,0.00,0,0.00,63,910.3,23.24,51.230,-0.03,0.00,0.000,4,3546,0,#####,#####,#####,0.00,#####,19.23,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,49.000,7972.0,-16,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,6.00,88888,4,5,219,219,
2185,2185,22/02/2021 21:34:47:99,1428,1433,3998,4,5,0,-0.3,-9.11,0.00,0.00,0,0.91,63,910.3,23.24,51.230,-1.37,0.00,0.000,5,4150,0,#####,#####,#####,0.00,#####,14.13,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,42.000,7972.0,-16,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,20.00,88888,4,5,219,219,
2186,2186,22/02/2021 21:34:47:199,1406,1437,3998,4,5,0,-0.1,-9.15,0.00,0.00,0,1.56,63,910.3,23.24,51.230,-1.38,0.00,0.000,5,4150,0,#####,#####,#####,0.00,#####,14.13,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,42.000,7972.0,-16,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,20.00,88888,4,5,219,219,
2187,2187,22/02/2021 21:34:47:299,1383,1424,4064,4,5,0,0.0,-8.77,0.00,0.00,0,2.17,63,910.3,23.24,51.230,-1.31,0.00,0.000,5,4620,0,#####,#####,#####,0.00,#####,14.52,#####,#####,#####,#####,15,#####,#####,41.000,87.00,0.00,4,40.000,7972.0,-16,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,18.50,88888,4,5,219,220,
2188,2188,22/02/2021 21:34:47:399,1377,1403,4064,4,5,0,0.0,-8.34,0.00,0.00,0,2.75,63,910.3,23.24,51.210,-1.23,0.00,0.000,5,4620,0,#####,#####,#####,0.00,#####,14.52,#####,#####,#####,#####,15,#####,#####,41.000,87.00,0.00,4,40.000,7972.0,-16,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,18.50,88888,4,5,220,220,
2189,2189,22/02/2021 21:34:47:499,1369,1385,4064,4,5,0,0.0,-8.24,0.00,0.00,0,3.33,63,910.3,23.24,51.210,-1.20,0.00,0.000,5,4481,0,#####,#####,#####,0.00,#####,14.52,#####,#####,#####,#####,15,#####,#####,41.000,87.00,0.00,4,41.000,7972.0,-16,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,18.00,88888,4,5,220,220,
2190,2190,22/02/2021 21:34:47:599,1362,1375,4064,4,5,0,0.0,-8.29,0.00,0.00,0,3.92,63,910.3,23.24,51.230,-1.19,0.00,0.000,5,4481,0,#####,#####,#####,0.00,#####,14.52,#####,#####,#####,#####,15,#####,#####,41.000,87.00,0.00,4,41.000,7972.0,-16,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,18.00,88888,4,5,220,220,
2191,2191,22/02/2021 21:34:47:699,1354,1367,4064,4,5,0,0.0,-8.31,0.00,0.00,0,4.52,63,910.3,23.24,51.230,-1.19,0.00,0.000,5,4442,0,#####,#####,#####,0.00,#####,18.45,#####,#####,#####,#####,15,#####,#####,41.000,87.00,0.00,4,43.000,7972.0,-14,1,#####,1,#####,0,0.00,31.00,0,11,#####,0.00,#####,17.00,88888,4,5,220,220,
2192,2192,22/02/2021 21:34:47:799,1346,1359,4465,4,4,0,0.0,-8.31,0.00,0.00,0,5.11,63,910.3,23.24,51.240,-1.18,0.00,0.000,5,4442,0,#####,#####,#####,0.00,#####,18.45,#####,#####,#####,#####,15,#####,#####,41.000,87.00,0.00,4,43.000,7972.0,-14,1,#####,1,#####,0,0.00,31.00,0,11,#####,0.00,#####,17.00,88888,4,5,220,220,
2193,2193,22/02/2021 21:34:47:899,1339,1352,4465,4,4,0,0.0,-8.31,0.00,0.00,0,5.70,63,910.3,23.24,51.240,-1.18,0.00,0.000,5,4442,0,#####,#####,#####,0.00,#####,22.37,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,54.000,7972.0,-11,1,#####,1,#####,1,0.00,31.00,0,11,#####,0.00,#####,38.00,88888,4,5,220,220,
2194,2194,22/02/2021 21:34:47:999,1331,1345,4465,4,4,0,0.0,-7.83,0.00,0.00,0,6.24,63,910.3,23.24,51.240,-1.10,0.00,0.000,5,4442,0,#####,#####,#####,0.00,#####,22.37,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,54.000,7972.0,-11,1,#####,1,#####,1,0.00,31.00,0,11,#####,0.00,#####,38.00,88888,4,5,220,220,
2195,2195,22/02/2021 21:34:48:99,1324,1338,4465,4,4,0,0.0,-7.00,0.00,0.00,0,6.70,63,910.3,23.24,51.260,-0.98,0.00,0.000,5,4352,0,#####,#####,#####,0.00,#####,27.08,#####,#####,#####,#####,15,#####,#####,41.000,87.00,0.00,4,58.000,7972.0,-9,1,#####,1,#####,2,0.00,31.00,0,13,#####,0.00,#####,43.50,88888,4,5,220,220,
2196,2196,22/02/2021 21:34:48:199,1316,1331,4465,4,4,0,0.0,-5.80,0.00,0.00,0,7.06,63,910.3,23.24,51.270,-0.81,0.00,0.000,5,4352,0,#####,#####,#####,0.00,#####,27.08,#####,#####,#####,#####,15,#####,#####,41.000,87.00,0.00,4,58.000,7972.0,-9,1,#####,1,#####,2,0.00,31.00,0,13,#####,0.00,#####,43.50,88888,4,5,220,220,
2197,2197,22/02/2021 21:34:48:299,1308,1323,4377,4,4,0,0.0,-4.60,0.00,0.00,0,7.36,63,910.3,23.24,51.270,-0.64,0.00,0.000,5,4402,0,#####,#####,#####,0.00,#####,29.05,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,63.000,7972.0,-7,1,#####,1,#####,4,0.00,31.00,0,14,#####,0.00,#####,45.50,88888,3,5,220,221,
2198,2198,22/02/2021 21:34:48:399,1296,1317,4377,4,4,0,0.0,-2.41,0.00,0.00,0,7.44,63,910.3,23.24,51.310,-0.33,0.00,0.000,5,4402,0,#####,#####,#####,0.00,#####,29.05,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,63.000,7972.0,-7,1,#####,1,#####,4,0.00,31.00,0,14,#####,0.00,#####,45.50,88888,4,5,221,221,
2199,2199,22/02/2021 21:34:48:499,1283,1308,4377,4,4,0,0.0,-1.42,0.00,0.00,0,7.51,63,910.3,23.24,51.310,-0.19,0.00,0.000,5,4253,0,#####,#####,#####,0.00,#####,31.79,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,65.000,7972.0,-6,1,#####,1,#####,4,0.00,31.00,0,15,#####,0.00,#####,42.00,88888,4,5,221,221,
2200,2200,22/02/2021 21:34:48:599,1269,1295,4377,4,4,0,0.0,-0.33,0.00,0.00,0,7.48,63,910.3,23.24,51.350,-0.04,0.00,0.000,5,4253,0,#####,#####,#####,0.00,#####,31.79,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,65.000,7972.0,-6,1,#####,1,#####,4,0.00,31.00,0,15,#####,0.00,#####,42.00,88888,3,5,221,221,
2201,2201,22/02/2021 21:34:48:699,1255,1281,4377,4,4,0,0.0,0.98,0.00,0.00,0,7.35,63,910.3,23.24,51.350,0.13,0.00,0.000,5,4164,0,#####,#####,#####,0.00,#####,33.36,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,66.000,7972.0,-6,1,#####,1,#####,5,0.00,31.00,0,15,#####,0.00,#####,42.00,88888,3,5,221,221,
2202,2202,22/02/2021 21:34:48:799,1242,1267,4377,4,4,0,0.0,2.43,0.00,0.00,0,7.14,63,910.3,23.24,51.350,0.32,0.00,0.000,5,4164,0,#####,#####,#####,0.00,#####,33.36,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,66.000,7972.0,-6,1,#####,1,#####,5,0.00,31.00,0,15,#####,0.00,#####,42.00,88888,3,5,221,221,
2203,2203,22/02/2021 21:34:48:899,1228,1253,4185,4,4,0,0.0,3.04,0.00,0.00,0,6.88,63,910.3,23.24,51.350,0.40,0.00,0.000,5,4072,0,#####,#####,#####,0.00,#####,34.15,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,66.000,7972.0,-6,1,#####,1,#####,5,0.00,31.00,0,15,#####,0.00,#####,41.00,88888,4,5,221,221,
2204,2204,22/02/2021 21:34:48:999,1214,1239,4185,4,4,0,0.0,3.38,0.00,0.00,0,6.63,63,910.3,23.24,51.350,0.44,0.00,0.000,5,4072,0,#####,#####,#####,0.00,#####,34.15,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,4,66.000,7972.0,-6,1,#####,1,#####,5,0.00,31.00,0,15,#####,0.00,#####,41.00,88888,3,5,221,221,
2205,2205,22/02/2021 21:34:49:99,1201,1225,4185,4,4,0,0.0,3.77,0.00,0.00,0,6.33,63,910.3,23.24,51.270,0.48,0.00,0.000,5,3969,0,#####,#####,#####,0.00,#####,34.54,#####,#####,#####,#####,15,#####,#####,41.000,87.00,0.00,4,67.000,7972.0,-6,1,#####,1,#####,5,0.00,31.00,0,15,#####,0.00,#####,41.00,88888,3,5,221,221,
2206,2206,22/02/2021 21:34:49:199,1187,1211,4185,4,4,0,0.0,4.17,0.00,0.00,0,6.03,63,910.3,23.25,51.250,0.53,0.00,0.000,5,3969,0,#####,#####,#####,0.00,#####,34.54,#####,#####,#####,#####,15,#####,#####,41.000,87.00,0.00,4,67.000,7972.0,-6,1,#####,1,#####,5,0.00,31.00,0,15,#####,0.00,#####,41.00,88888,3,5,221,221,
2207,2207,22/02/2021 21:34:49:299,1173,1198,4185,4,4,5,0.0,4.73,0.00,0.00,0,5.69,63,910.3,23.25,51.250,0.59,0.00,0.000,4,3903,0,#####,#####,#####,0.00,#####,34.15,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,67.000,7972.0,-6,1,#####,1,#####,5,0.00,31.00,2,15,#####,0.00,#####,41.00,88888,3,5,221,222,
2208,2208,22/02/2021 21:34:49:399,1176,1184,3947,4,4,0,0.0,4.63,0.00,0.00,0,0.00,63,910.3,23.25,51.200,0.57,0.00,0.000,4,3903,0,#####,#####,#####,0.00,#####,34.15,#####,#####,#####,#####,14,#####,#####,41.000,87.00,0.00,2,67.000,7972.0,-6,1,#####,1,#####,5,0.00,31.00,2,15,#####,0.00,#####,41.00,88888,4,5,222,222,
